date_gmt,CSA,LUA,CKH,VIE,NON
2012-06-03,2.26,4.25,4.54,1.82,2.62
2012-06-04,2.46,4.18,4.55,1.73,2.48
2012-06-05,2.63,4.29,4.52,1.67,2.36
2012-06-06,3.0,4.68,4.52,1.75,2.46
2012-06-07,2.96,4.88,4.6,1.75,2.46
2012-06-08,2.94,5.16,4.74,1.78,2.58
2012-06-09,2.92,5.27,4.98,1.77,2.52
2012-06-10,2.76,5.29,5.26,1.9,2.58
2012-06-11,2.8,5.31,5.47,2.14,2.75
2012-06-12,3.02,5.3,5.68,2.49,3.11
2012-06-13,2.93,5.26,5.88,2.65,3.35
2012-06-14,2.62,5.3,5.73,2.75,3.47
2012-06-15,2.22,5.24,5.58,2.62,3.39
2012-06-16,2.23,4.97,5.53,2.46,3.22
2012-06-17,2.54,4.43,5.5,2.34,3.1
2012-06-18,2.46,4.18,5.33,2.32,3.05
2012-06-19,2.48,4.36,4.91,2.25,2.97
2012-06-20,2.7,4.4,4.46,2.03,2.81
2012-06-21,2.92,4.42,4.24,1.78,2.52
2012-06-22,2.9,4.45,4.32,1.44,2.25
2012-06-23,2.83,5.04,4.4,1.4,2.18
2012-06-24,2.59,6.11,4.51,1.46,2.21
2012-06-25,2.79,7.51,4.82,1.5,2.26
2012-06-26,3.06,7.2,5.7,1.65,2.38
2012-06-27,3.15,6.92,7.34,2.08,2.67
2012-06-28,2.88,6.38,7.54,3.68,3.91
2012-06-29,2.76,6.06,7.23,4.1,4.77
2012-06-30,2.87,5.76,6.86,3.97,4.68
2012-07-01,2.78,5.54,6.51,3.6,4.37
2012-07-02,2.56,5.46,6.23,3.29,4.04
2012-07-03,2.62,5.44,5.96,3.03,3.76
2012-07-04,2.83,5.32,5.85,2.76,3.52
2012-07-05,2.92,5.3,5.87,2.6,3.34
2012-07-06,3.08,5.54,5.72,2.5,3.27
2012-07-07,2.99,5.81,5.68,2.45,3.22
2012-07-08,2.78,5.82,5.83,2.42,3.16
2012-07-09,2.8,5.74,6.2,2.5,3.2
2012-07-10,3.18,5.8,6.42,2.87,3.48
2012-07-11,3.37,5.94,6.51,3.25,3.84
2012-07-12,3.57,6.64,6.56,3.4,4.11
2012-07-13,3.86,7.66,6.68,3.4,4.15
2012-07-14,3.75,8.22,7.04,3.45,4.22
2012-07-15,3.39,8.38,7.85,3.78,4.44
2012-07-16,3.35,8.64,8.32,4.65,5.15
2012-07-17,3.46,8.16,8.63,5.04,5.82
2012-07-18,3.49,8.26,8.62,5.37,6.18
2012-07-19,3.58,8.3,8.4,5.35,6.24
2012-07-20,3.48,8.32,8.34,5.2,6.03
2012-07-21,3.42,8.6,8.34,5.1,5.86
2012-07-22,3.62,9.1,8.34,5.08,5.94
2012-07-23,3.68,9.08,8.68,5.1,5.96
2012-07-24,3.82,9.02,9.14,5.55,6.28
2012-07-25,3.78,9.02,9.24,5.95,6.82
2012-07-26,3.81,9.12,9.22,6.08,7.01
2012-07-27,3.72,9.08,9.22,6.1,7.01
2012-07-28,3.89,9.44,9.17,6.1,7.01
2012-07-29,4.04,10.12,9.1,6.02,6.98
2012-07-30,4.53,11.48,9.74,6.02,6.96
2012-07-31,4.89,11.76,10.93,6.95,7.68
2012-08-01,4.88,12.0,11.3,7.94,8.96
2012-08-02,4.97,12.69,11.4,8.14,9.32
2012-08-03,4.66,12.26,11.82,8.4,9.56
2012-08-04,4.25,11.62,11.7,8.63,9.85
2012-08-05,4.54,11.99,11.24,8.4,9.66
2012-08-06,5.81,12.26,11.13,7.98,9.3
2012-08-07,5.43,11.72,11.56,8.18,9.36
2012-08-08,4.7,12.08,11.36,8.35,9.6
2012-08-09,4.48,12.24,11.54,8.35,9.6
2012-08-10,4.78,12.46,12.35,9.03,10.16
2012-08-11,5.56,12.5,12.5,9.58,10.88
2012-08-12,5.9,12.84,12.3,9.6,10.96
2012-08-13,5.71,13.03,12.17,9.3,10.7
2012-08-14,5.37,12.74,12.2,9.28,10.58
2012-08-15,4.9,12.15,11.96,9.2,10.54
2012-08-16,4.47,11.47,11.55,8.82,10.26
2012-08-17,4.21,10.74,11.05,8.37,9.82
2012-08-18,4.05,10.29,10.52,7.88,9.29
2012-08-19,4.26,10.03,10.06,7.33,8.68
2012-08-20,4.18,10.27,9.81,6.95,8.04
2012-08-21,4.21,12.54,9.71,6.68,7.78
2012-08-22,4.12,11.47,10.81,6.75,7.66
2012-08-23,4.57,11.5,11.91,8.02,8.92
2012-08-24,4.42,11.28,10.9,7.98,9.18
2012-08-25,4.15,11.12,10.86,7.78,8.98
2012-08-26,4.23,11.27,10.6,7.62,8.84
2012-08-27,6.56,11.83,10.62,7.43,8.61
2012-08-28,6.51,11.9,10.91,7.53,8.6
2012-08-29,5.87,12.83,11.03,7.76,8.83
2012-08-30,5.33,12.48,11.62,8.04,9.04
2012-08-31,4.76,11.81,11.62,8.64,9.62
2012-09-01,4.76,11.55,11.36,8.55,9.65
2012-09-02,4.99,11.1,11.1,8.35,9.42
2012-09-03,4.74,10.87,10.73,7.94,9.16
2012-09-04,4.58,10.72,10.39,7.5,8.75
2012-09-05,4.42,10.65,10.22,7.24,8.38
2012-09-06,4.41,11.47,10.16,7.0,8.17
2012-09-07,5.23,13.49,10.84,7.24,8.3
2012-09-08,5.91,13.5,12.24,8.4,9.3
2012-09-09,6.02,13.6,12.52,9.52,10.52
2012-09-10,5.72,13.45,12.56,9.62,10.8
2012-09-11,5.42,12.95,12.4,9.55,10.7
2012-09-12,5.02,12.34,12.13,9.46,10.52
2012-09-13,4.64,11.76,12.09,9.26,10.4
2012-09-14,4.37,11.21,11.81,9.2,10.4
2012-09-15,4.29,10.73,11.37,8.85,10.1
2012-09-16,4.27,10.41,10.96,8.48,9.72
2012-09-17,4.28,10.45,10.57,8.1,9.32
2012-09-18,4.26,10.43,10.32,7.65,8.9
2012-09-19,4.27,10.14,10.22,7.34,8.55
2012-09-20,4.12,10.02,10.08,7.2,8.34
2012-09-21,3.87,9.81,9.81,7.0,8.11
2012-09-22,3.72,9.49,9.66,6.72,7.78
2012-09-23,3.59,9.12,9.54,6.58,7.58
2012-09-24,3.49,8.8,9.25,6.42,7.4
2012-09-25,3.6,8.76,8.92,6.06,7.07
2012-09-26,3.75,8.86,8.79,5.88,6.76
2012-09-27,3.76,9.03,8.8,5.8,6.67
2012-09-28,3.92,9.13,9.44,5.94,6.7
2012-09-29,4.11,9.11,9.46,6.4,7.22
2012-09-30,3.94,9.1,9.32,6.35,7.34
2012-10-01,3.67,9.15,9.12,6.18,7.06
2012-10-02,3.49,8.95,9.08,5.86,6.87
2012-10-03,3.38,8.63,9.1,5.82,6.78
2012-10-04,3.34,8.24,8.9,5.9,6.72
2012-10-05,3.3,7.9,8.67,5.56,6.53
2012-10-06,3.26,7.72,8.29,5.29,6.36
2012-10-07,3.36,7.6,8.01,4.94,5.88
2012-10-08,3.31,7.54,7.84,4.65,5.52
2012-10-09,3.26,7.45,7.69,4.44,5.23
2012-10-10,3.17,7.46,7.62,4.3,5.06
2012-10-11,3.07,7.32,7.57,4.21,4.94
2012-10-12,3.03,7.16,7.5,4.15,4.87
2012-10-13,3.01,7.0,7.38,4.08,4.82
2012-10-14,3.08,6.92,7.24,3.98,4.69
2012-10-15,3.16,6.79,7.09,3.85,4.55
2012-10-16,3.1,6.76,6.97,3.71,4.38
2012-10-17,3.09,6.8,6.93,3.66,4.3
2012-10-18,3.22,6.72,7.28,3.93,4.53
2012-10-19,3.36,6.66,8.22,4.36,4.91
2012-10-20,3.68,6.8,7.91,4.99,5.74
2012-10-21,3.96,7.0,7.53,4.66,5.56
2012-10-22,4.51,7.34,7.32,4.28,5.13
2012-10-23,5.24,7.8,7.29,4.03,4.83
2012-10-24,5.54,8.59,7.53,3.98,4.72
2012-10-25,5.51,9.54,8.04,4.17,4.8
2012-10-26,5.34,9.97,8.96,4.76,5.3
2012-10-27,4.94,9.94,9.59,5.72,6.3
2012-10-28,4.65,9.56,9.7,6.25,7.05
2012-10-29,4.55,9.02,9.49,6.28,7.18
2012-10-30,4.56,8.68,9.13,6.07,6.98
2012-10-31,4.83,8.54,8.74,5.75,6.6
2012-11-01,4.1,7.55,7.59,4.18,4.82
2012-11-02,3.78,7.48,7.5,4.2,4.85
2012-11-03,3.25,7.52,7.36,4.09,4.8
2012-11-04,2.95,7.26,7.3,3.96,4.66
2012-11-05,3.27,6.76,7.34,3.89,4.58
2012-11-06,3.25,6.39,7.15,3.89,4.58
2012-11-07,3.25,6.45,6.77,3.72,4.48
2012-11-08,3.26,6.5,6.41,3.4,4.17
2012-11-09,3.22,6.49,6.33,3.12,3.88
2012-11-10,3.0,6.48,6.38,3.18,3.64
2012-11-11,2.83,6.42,6.39,3.11,3.63
2012-11-12,2.75,6.22,6.38,3.0,3.66
2012-11-13,2.69,6.05,6.35,3.0,3.66
2012-11-14,2.67,5.91,6.28,2.99,3.64
2012-11-15,2.75,5.87,6.06,2.94,3.59
2012-11-16,2.86,5.9,5.9,2.78,3.44
2012-11-17,2.86,5.93,5.8,2.64,3.28
2012-11-18,2.9,6.0,5.78,2.54,3.17
2012-11-19,2.88,6.0,5.81,2.5,3.11
2012-11-20,2.83,6.01,5.88,2.53,3.12
2012-11-21,2.76,5.93,5.94,2.58,3.16
2012-11-22,2.72,5.84,5.94,2.63,3.22
2012-11-23,2.7,5.74,5.88,2.65,3.26
2012-11-24,2.65,5.64,5.82,2.6,3.2
2012-11-25,2.74,5.57,5.72,2.55,3.16
2012-11-26,2.65,5.55,5.63,2.49,3.1
2012-11-27,2.6,5.59,5.56,2.4,3.0
2012-11-28,2.57,5.7,5.56,2.33,2.93
2012-11-29,2.58,5.82,5.7,2.33,2.91
2012-11-30,2.58,5.69,6.0,2.42,2.94
2012-12-01,2.66,5.57,6.02,2.64,3.08
2012-12-02,2.73,5.59,5.9,2.7,3.2
2012-12-03,2.98,5.64,5.78,2.62,3.26
2012-12-04,2.89,5.91,5.74,2.52,3.14
2012-12-05,2.73,5.93,5.72,2.46,3.07
2012-12-06,2.63,5.86,5.77,2.45,3.03
2012-12-07,2.77,5.64,5.94,2.53,3.08
2012-12-08,2.95,5.46,5.92,2.63,3.2
2012-12-09,2.86,5.46,5.75,2.63,3.23
2012-12-10,2.71,5.58,5.55,2.52,3.15
2012-12-11,2.68,5.58,5.44,2.36,3.0
2012-12-12,2.62,5.44,5.53,2.24,2.84
2012-12-13,2.67,5.35,5.57,2.27,2.82
2012-12-14,2.59,5.24,5.48,2.32,2.88
2012-12-15,2.55,5.21,5.36,2.24,2.86
2012-12-16,2.55,5.14,5.25,2.18,2.78
2012-12-17,2.54,4.96,5.16,2.0,2.68
2012-12-18,2.56,5.01,5.07,1.9,2.6
2012-12-19,2.52,4.99,4.98,1.9,2.52
2012-12-20,2.54,4.99,4.91,1.9,2.46
2012-12-21,2.66,4.92,4.85,1.82,2.4
2012-12-22,2.72,4.9,4.84,1.78,2.35
2012-12-23,2.7,4.98,4.81,1.77,2.3
2012-12-24,2.66,5.05,4.78,1.72,2.28
2012-12-25,2.66,5.06,4.78,1.69,2.26
2012-12-26,2.68,5.03,4.86,1.68,2.24
2012-12-27,2.66,4.99,4.92,1.73,2.28
2012-12-28,2.65,4.97,4.93,1.78,2.32
2012-12-29,2.63,4.95,4.89,1.81,2.36
2012-12-30,2.63,4.93,4.87,1.79,2.36
2012-12-31,2.62,4.93,4.86,1.75,2.3
2013-01-01,3.26,6.24,6.38,3.1,3.68
2013-01-02,3.28,6.23,6.32,3.0,3.57
2013-01-03,3.09,6.18,6.29,2.92,3.5
2013-01-04,2.97,6.12,6.29,2.9,3.46
2013-01-05,3.19,5.98,6.26,2.88,3.45
2013-01-06,3.33,5.84,6.18,2.85,3.43
2013-01-07,3.25,5.89,6.1,2.87,3.39
2013-01-08,3.21,5.86,5.94,2.75,3.33
2013-01-09,3.22,6.0,5.89,2.62,3.21
2013-01-10,3.41,5.96,6.02,2.53,3.11
2013-01-11,3.55,5.94,6.08,2.64,3.16
2013-01-12,3.44,6.02,6.02,2.7,3.26
2013-01-13,3.25,6.22,6.0,2.68,3.26
2013-01-14,3.17,6.18,6.05,2.65,3.22
2013-01-15,3.21,6.14,6.21,2.65,3.24
2013-01-16,3.25,5.85,6.27,2.8,3.33
2013-01-17,3.27,5.72,6.14,2.87,3.44
2013-01-18,3.25,5.86,5.98,2.74,3.41
2013-01-19,3.24,5.86,5.91,2.63,3.27
2013-01-20,3.27,5.84,5.93,2.58,3.16
2013-01-21,3.27,5.82,5.94,2.56,3.13
2013-01-22,3.26,5.8,5.94,2.52,3.14
2013-01-23,3.27,5.82,5.9,2.48,3.14
2013-01-24,3.2,5.81,5.9,2.48,3.12
2013-01-25,3.05,5.8,5.89,2.46,3.12
2013-01-26,3.02,5.72,5.88,2.46,3.11
2013-01-27,3.1,5.56,5.88,2.45,3.1
2013-01-28,3.06,5.47,5.84,2.45,3.1
2013-01-29,3.04,5.5,5.72,2.42,3.08
2013-01-30,2.82,5.49,5.58,2.36,3.02
2013-01-31,2.49,5.44,5.55,2.25,2.92
2013-02-01,2.4,5.24,5.54,2.12,2.83
2013-02-02,2.4,5.0,5.52,2.2,2.82
2013-02-03,2.38,4.66,5.42,2.18,2.81
2013-02-04,2.39,4.6,5.17,2.1,2.77
2013-02-05,2.4,4.5,4.84,1.97,2.64
2013-02-06,2.41,4.48,4.64,1.77,2.44
2013-02-07,2.38,4.45,4.54,1.6,2.25
2013-02-08,2.38,4.44,4.49,1.5,2.12
2013-02-09,2.36,4.42,4.45,1.45,2.04
2013-02-10,2.36,4.39,4.43,1.42,2.01
2013-02-11,2.36,4.37,4.41,1.4,1.98
2013-02-12,2.33,4.36,4.38,1.38,1.94
2013-02-13,2.57,4.32,4.36,1.35,1.95
2013-02-14,2.73,4.38,4.33,1.33,1.92
2013-02-15,2.98,4.43,4.31,1.3,1.9
2013-02-16,3.2,4.7,4.27,1.28,1.88
2013-02-17,3.26,4.94,4.29,1.28,1.86
2013-02-18,3.15,5.08,4.44,1.24,1.85
2013-02-19,3.13,5.48,4.71,1.34,1.91
2013-02-20,3.16,5.2,5.06,1.5,2.04
2013-02-21,3.19,5.28,5.45,1.7,2.26
2013-02-22,3.2,5.28,5.47,2.0,2.53
2013-02-23,3.24,5.32,5.4,2.1,2.74
2013-02-24,3.37,5.34,5.35,2.08,2.74
2013-02-25,3.57,5.36,5.36,2.03,2.7
2013-02-26,3.42,5.47,5.39,2.02,2.68
2013-02-27,3.47,5.7,5.42,2.02,2.69
2013-02-28,3.57,5.69,5.48,2.06,2.72
2013-03-01,3.6,5.56,5.66,2.1,2.76
2013-03-02,3.61,5.75,5.8,2.2,2.83
2013-03-03,3.55,5.8,5.78,2.32,2.97
2013-03-04,3.49,5.82,5.83,2.38,3.04
2013-03-05,3.46,5.76,5.9,2.38,3.05
2013-03-06,3.62,5.7,5.94,2.41,3.1
2013-03-07,3.67,5.66,5.92,2.48,3.16
2013-03-08,3.67,5.62,5.87,2.46,3.18
2013-03-09,3.65,5.81,5.8,2.4,3.14
2013-03-10,3.61,5.9,5.81,2.38,3.1
2013-03-11,3.5,5.9,5.91,2.36,3.06
2013-03-12,3.5,5.74,5.98,2.44,3.1
2013-03-13,3.48,5.74,6.01,2.51,3.19
2013-03-14,3.41,5.69,6.0,2.54,3.24
2013-03-15,3.4,5.66,5.94,2.54,3.25
2013-03-16,3.43,5.58,5.84,2.51,3.24
2013-03-17,3.43,5.52,5.76,2.44,3.16
2013-03-18,3.43,5.55,5.74,2.38,3.05
2013-03-19,3.44,5.55,5.68,2.35,3.0
2013-03-20,3.36,5.54,5.65,2.29,2.94
2013-03-21,3.39,5.5,5.66,2.25,2.9
2013-03-22,3.15,5.48,5.67,2.25,2.9
2013-03-23,2.96,5.5,5.68,2.26,2.9
2013-03-24,2.93,5.46,5.65,2.26,2.9
2013-03-25,3.11,5.42,5.66,2.26,2.9
2013-03-26,3.15,5.36,5.62,2.26,2.9
2013-03-27,3.14,5.34,5.56,2.23,2.89
2013-03-28,3.14,5.34,5.51,2.1,2.85
2013-03-29,3.13,5.3,5.47,2.1,2.8
2013-03-30,3.17,5.28,5.48,2.11,2.76
2013-03-31,3.25,5.2,5.44,2.11,2.73
2013-04-01,3.2,5.21,5.4,2.09,2.72
2013-04-02,3.2,5.18,5.32,2.03,2.68
2013-04-03,3.2,5.22,5.3,2.0,2.64
2013-04-04,3.3,5.26,5.36,1.97,2.62
2013-04-05,3.29,5.31,5.38,1.96,2.62
2013-04-06,3.27,5.37,5.39,2.13,2.66
2013-04-07,3.34,5.5,5.38,2.09,2.7
2013-04-08,3.44,5.52,5.48,2.06,2.66
2013-04-09,3.32,5.56,5.6,2.1,2.68
2013-04-10,3.22,5.62,5.63,2.2,2.78
2013-04-11,3.16,5.53,5.66,2.3,2.84
2013-04-12,3.13,5.45,5.72,2.3,2.88
2013-04-13,3.13,5.31,5.74,2.32,2.9
2013-04-14,2.82,5.3,5.65,2.35,2.96
2013-04-15,2.5,5.28,5.53,2.3,2.94
2013-04-16,2.45,5.25,5.41,2.23,2.85
2013-04-17,2.52,5.18,5.32,2.15,2.76
2013-04-18,3.1,4.32,5.24,2.12,2.72
2013-04-19,3.19,4.59,4.93,2.05,2.62
2013-04-20,3.14,4.85,4.6,1.83,2.49
2013-04-21,3.12,5.1,4.42,1.66,2.26
2013-04-22,3.13,5.18,4.41,1.38,2.04
2013-04-23,3.13,5.16,4.9,1.3,1.96
2013-04-24,3.12,5.12,5.2,1.48,2.1
2013-04-25,3.03,5.12,5.27,1.68,2.36
2013-04-26,3.1,5.1,5.26,1.79,2.52
2013-04-27,3.1,5.1,5.26,1.85,2.57
2013-04-28,3.0,5.14,5.3,1.85,2.57
2013-04-29,3.09,5.17,5.32,1.88,2.57
2013-04-30,3.19,5.06,5.36,1.93,2.62
2013-05-01,3.04,5.16,5.41,1.94,2.65
2013-05-02,2.7,5.3,5.36,1.97,2.69
2013-05-03,2.64,5.2,5.35,1.97,2.69
2013-05-04,2.84,4.87,5.68,1.95,2.68
2013-05-05,3.03,4.71,5.7,2.12,2.78
2013-05-06,3.18,4.78,5.43,2.25,2.92
2013-05-07,3.15,5.14,5.1,2.1,2.86
2013-05-08,2.97,5.54,4.99,1.86,2.64
2013-05-09,2.93,5.78,5.33,1.72,2.43
2013-05-10,2.87,5.67,5.76,1.83,2.5
2013-05-11,3.11,5.51,6.01,2.18,2.76
2013-05-12,3.31,5.3,6.04,2.42,3.06
2013-05-13,3.31,5.26,5.9,2.55,3.22
2013-05-14,3.21,5.54,5.67,2.5,3.2
2013-05-15,3.02,5.58,5.46,2.33,3.07
2013-05-16,3.32,5.52,5.6,2.15,2.89
2013-05-17,3.58,5.54,5.76,2.15,2.82
2013-05-18,3.72,5.55,5.76,2.3,2.92
2013-05-19,3.71,5.68,5.58,2.33,3.0
2013-05-20,3.72,5.92,5.52,2.27,2.95
2013-05-21,3.79,6.02,5.8,2.15,2.84
2013-05-22,3.78,6.02,6.05,2.28,2.9
2013-05-23,3.81,6.06,6.2,2.47,3.1
2013-05-24,3.83,6.19,6.26,2.65,3.32
2013-05-25,3.84,6.17,6.28,2.75,3.4
2013-05-26,3.83,6.15,6.32,2.75,3.44
2013-05-27,3.62,6.16,6.36,2.78,3.47
2013-05-28,3.7,6.21,6.51,2.82,3.5
2013-05-29,3.71,6.14,6.46,2.9,3.59
2013-05-30,3.55,6.06,6.53,2.97,3.64
2013-05-31,3.45,6.04,6.52,3.0,3.68
2013-06-01,0.0,0.0,0.0,0.0,0.0
2013-06-02,0.0,0.0,0.0,0.0,0.0
2013-06-03,0.0,0.0,0.0,0.0,0.0
2013-06-04,0.0,0.0,0.0,0.0,0.0
2013-06-05,0.0,0.0,0.0,0.0,0.0
2013-06-06,0.0,0.0,0.0,0.0,0.0
2013-06-07,0.0,0.0,0.0,0.0,0.0
2013-06-08,0.0,0.0,0.0,0.0,0.0
2013-06-09,0.0,0.0,0.0,0.0,0.0
2013-06-10,0.0,0.0,0.0,0.0,0.0
2013-06-11,0.0,0.0,0.0,0.0,0.0
2013-06-12,0.0,0.0,0.0,0.0,0.0
2013-06-13,0.0,0.0,0.0,0.0,0.0
2013-06-14,0.0,0.0,0.0,0.0,0.0
2013-06-15,0.0,0.0,0.0,0.0,0.0
2013-06-16,0.0,0.0,0.0,0.0,0.0
2013-06-17,0.0,0.0,0.0,0.0,0.0
2013-06-18,0.0,0.0,0.0,0.0,0.0
2013-06-19,0.0,0.0,0.0,0.0,0.0
2013-06-20,0.0,0.0,0.0,0.0,0.0
2013-06-21,0.0,0.0,0.0,0.0,0.0
2013-06-22,0.0,0.0,0.0,0.0,0.0
2013-06-23,0.0,0.0,0.0,0.0,0.0
2013-06-24,0.0,0.0,0.0,0.0,0.0
2013-06-25,0.0,0.0,0.0,0.0,0.0
2013-06-26,0.0,0.0,0.0,0.0,0.0
2013-06-27,0.0,0.0,0.0,0.0,0.0
2013-06-28,0.0,0.0,0.0,0.0,0.0
2013-06-29,0.0,0.0,0.0,0.0,0.0
2013-06-30,0.0,0.0,0.0,0.0,0.0
2013-07-01,0.0,0.0,0.0,0.0,0.0
2013-07-02,0.0,0.0,0.0,0.0,0.0
2013-07-03,0.0,0.0,0.0,0.0,0.0
2013-07-04,0.0,0.0,0.0,0.0,0.0
2013-07-05,0.0,0.0,0.0,0.0,0.0
2013-07-06,0.0,0.0,0.0,0.0,0.0
2013-07-07,0.0,0.0,0.0,0.0,0.0
2013-07-08,0.0,0.0,0.0,0.0,0.0
2013-07-09,0.0,0.0,0.0,0.0,0.0
2013-07-10,0.0,0.0,0.0,0.0,0.0
2013-07-11,0.0,0.0,0.0,0.0,0.0
2013-07-12,0.0,0.0,0.0,0.0,0.0
2013-07-13,0.0,0.0,0.0,0.0,0.0
2013-07-14,0.0,0.0,0.0,0.0,0.0
2013-07-15,0.0,0.0,0.0,0.0,0.0
2013-07-16,0.0,0.0,0.0,0.0,0.0
2013-07-17,0.0,0.0,0.0,0.0,0.0
2013-07-18,0.0,0.0,0.0,0.0,0.0
2013-07-19,0.0,0.0,0.0,0.0,0.0
2013-07-20,0.0,0.0,0.0,0.0,0.0
2013-07-21,0.0,0.0,0.0,0.0,0.0
2013-07-22,0.0,0.0,0.0,0.0,0.0
2013-07-23,0.0,0.0,0.0,0.0,0.0
2013-07-24,0.0,0.0,0.0,0.0,0.0
2013-07-25,0.0,0.0,0.0,0.0,0.0
2013-07-26,0.0,0.0,0.0,0.0,0.0
2013-07-27,0.0,0.0,0.0,0.0,0.0
2013-07-28,0.0,0.0,0.0,0.0,0.0
2013-07-29,0.0,0.0,0.0,0.0,0.0
2013-07-30,0.0,0.0,0.0,0.0,0.0
2013-07-31,0.0,0.0,0.0,0.0,0.0
2013-08-01,0.0,0.0,0.0,0.0,0.0
2013-08-02,0.0,0.0,0.0,0.0,0.0
2013-08-03,0.0,0.0,0.0,0.0,0.0
2013-08-04,0.0,0.0,0.0,0.0,0.0
2013-08-05,0.0,0.0,0.0,0.0,0.0
2013-08-06,0.0,0.0,0.0,0.0,0.0
2013-08-07,0.0,0.0,0.0,0.0,0.0
2013-08-08,0.0,0.0,0.0,0.0,0.0
2013-08-09,0.0,0.0,0.0,0.0,0.0
2013-08-10,0.0,0.0,0.0,0.0,0.0
2013-08-11,0.0,0.0,0.0,0.0,0.0
2013-08-12,0.0,0.0,0.0,0.0,0.0
2013-08-13,0.0,0.0,0.0,0.0,0.0
2013-08-14,0.0,0.0,0.0,0.0,0.0
2013-08-15,0.0,0.0,0.0,0.0,0.0
2013-08-16,0.0,0.0,0.0,0.0,0.0
2013-08-17,0.0,0.0,0.0,0.0,0.0
2013-08-18,0.0,0.0,0.0,0.0,0.0
2013-08-19,0.0,0.0,0.0,0.0,0.0
2013-08-20,0.0,0.0,0.0,0.0,0.0
2013-08-21,0.0,0.0,0.0,0.0,0.0
2013-08-22,0.0,0.0,0.0,0.0,0.0
2013-08-23,0.0,0.0,0.0,0.0,0.0
2013-08-24,0.0,0.0,0.0,0.0,0.0
2013-08-25,0.0,0.0,0.0,0.0,0.0
2013-08-26,0.0,0.0,0.0,0.0,0.0
2013-08-27,0.0,0.0,0.0,0.0,0.0
2013-08-28,0.0,0.0,0.0,0.0,0.0
2013-08-29,0.0,0.0,0.0,0.0,0.0
2013-08-30,0.0,0.0,0.0,0.0,0.0
2013-08-31,0.0,0.0,0.0,0.0,0.0
2013-09-01,0.0,0.0,0.0,0.0,0.0
2013-09-02,0.0,0.0,0.0,0.0,0.0
2013-09-03,0.0,0.0,0.0,0.0,0.0
2013-09-04,0.0,0.0,0.0,0.0,0.0
2013-09-05,0.0,0.0,0.0,0.0,0.0
2013-09-06,0.0,0.0,0.0,0.0,0.0
2013-09-07,0.0,0.0,0.0,0.0,0.0
2013-09-08,0.0,0.0,0.0,0.0,0.0
2013-09-09,0.0,0.0,0.0,0.0,0.0
2013-09-10,0.0,0.0,0.0,0.0,0.0
2013-09-11,0.0,0.0,0.0,0.0,0.0
2013-09-12,0.0,0.0,0.0,0.0,0.0
2013-09-13,0.0,0.0,0.0,0.0,0.0
2013-09-14,0.0,0.0,0.0,0.0,0.0
2013-09-15,0.0,0.0,0.0,0.0,0.0
2013-09-16,0.0,0.0,0.0,0.0,0.0
2013-09-17,0.0,0.0,0.0,0.0,0.0
2013-09-18,0.0,0.0,0.0,0.0,0.0
2013-09-19,0.0,0.0,0.0,0.0,0.0
2013-09-20,0.0,0.0,0.0,0.0,0.0
2013-09-21,0.0,0.0,0.0,0.0,0.0
2013-09-22,0.0,0.0,0.0,0.0,0.0
2013-09-23,0.0,0.0,0.0,0.0,0.0
2013-09-24,0.0,0.0,0.0,0.0,0.0
2013-09-25,0.0,0.0,0.0,0.0,0.0
2013-09-26,0.0,0.0,0.0,0.0,0.0
2013-09-27,0.0,0.0,0.0,0.0,0.0
2013-09-28,0.0,0.0,0.0,0.0,0.0
2013-09-29,0.0,0.0,0.0,0.0,0.0
2013-09-30,0.0,0.0,0.0,0.0,0.0
2013-10-01,0.0,0.0,0.0,0.0,0.0
2013-10-02,0.0,0.0,0.0,0.0,0.0
2013-10-03,0.0,0.0,0.0,0.0,0.0
2013-10-04,0.0,0.0,0.0,0.0,0.0
2013-10-05,0.0,0.0,0.0,0.0,0.0
2013-10-06,0.0,0.0,0.0,0.0,0.0
2013-10-07,0.0,0.0,0.0,0.0,0.0
2013-10-08,0.0,0.0,0.0,0.0,0.0
2013-10-09,0.0,0.0,0.0,0.0,0.0
2013-10-10,0.0,0.0,0.0,0.0,0.0
2013-10-11,0.0,0.0,0.0,0.0,0.0
2013-10-12,0.0,0.0,0.0,0.0,0.0
2013-10-13,0.0,0.0,0.0,0.0,0.0
2013-10-14,0.0,0.0,0.0,0.0,0.0
2013-10-15,0.0,0.0,0.0,0.0,0.0
2013-10-16,0.0,0.0,0.0,0.0,0.0
2013-10-17,0.0,0.0,0.0,0.0,0.0
2013-10-18,0.0,0.0,0.0,0.0,0.0
2013-10-19,0.0,0.0,0.0,0.0,0.0
2013-10-20,0.0,0.0,0.0,0.0,0.0
2013-10-21,0.0,0.0,0.0,0.0,0.0
2013-10-22,0.0,0.0,0.0,0.0,0.0
2013-10-23,0.0,0.0,0.0,0.0,0.0
2013-10-24,0.0,0.0,0.0,0.0,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0
2013-10-26,0.0,0.0,0.0,0.0,0.0
2013-10-27,0.0,0.0,0.0,0.0,0.0
2013-10-28,0.0,0.0,0.0,0.0,0.0
2013-10-29,0.0,0.0,0.0,0.0,0.0
2013-10-30,0.0,0.0,0.0,0.0,0.0
2013-10-31,0.0,0.0,0.0,0.0,0.0
2013-11-01,5.02,8.56,8.48,5.4,6.22
