phase,fold,partition,model,architecture,lookback_days,station_set,seed,horizon_days,n,MAE_m,RMSE_m,bias_m,NSE,KGE,MAE_skill_vs_persistence
E4,D,validation,lstm,lstm,7,S0,42,14,234,0.9183374418407422,1.4496236465551913,-0.0441507681567446,0.6389834386157905,0.6489205637913651,-0.0702274086893453
E4,A,validation,persistence,lstm,7,S1,42,1,339,0.1912979351032448,0.2687911318596126,-2.9498525073744373e-05,0.9873645540574166,0.9936823037926572,0.0
E4,A,validation,persistence,lstm,7,S1,42,3,339,0.4901474926253687,0.6782864928418385,0.0007669616519174,0.9195637660378804,0.9597752751667183,0.0
E4,A,validation,persistence,lstm,7,S1,42,5,339,0.6926843657817109,0.9382296767069817,0.0011209439528023,0.8461229664930505,0.9230431156408132,0.0
E4,A,validation,persistence,lstm,7,S1,42,7,339,0.8269616519174042,1.0860846840845098,5.899705014750185e-05,0.7936814744224164,0.8968471930114787,0.0
E4,A,validation,persistence,lstm,7,S1,42,14,339,0.9687020648967553,1.3155530931904458,-0.0028613569321533,0.6967869699175451,0.848525942517584,0.0
E4,A,validation,lstm,lstm,7,S1,42,1,339,0.1380344231536605,0.1848248213596467,0.0507864605817818,0.9940257788895654,0.988946976706953,0.2784322367140955
E4,A,validation,lstm,lstm,7,S1,42,3,339,0.4265798292504651,0.5894522601424975,0.006594634741808,0.9392533034515635,0.9584817306983104,0.1296908876028666
E4,A,validation,lstm,lstm,7,S1,42,5,339,0.6329773759912248,0.8648888687792661,-0.0061493047008124,0.8692396455646496,0.91496342668773,0.0861965315517194
E4,A,validation,lstm,lstm,7,S1,42,7,339,0.774229096321933,1.0268027110896538,-0.0228050824358052,0.8155898333944122,0.8806481953275823,0.0637666274768664
E4,A,validation,lstm,lstm,7,S1,42,14,339,0.9106762171881742,1.2425562769115952,-0.0598233991914094,0.7295025125295163,0.7936175648978367,0.0599006132135843
E4,B,validation,persistence,lstm,7,S1,42,1,248,0.1243951612903225,0.2607147433870107,-0.005766129032258,0.9483810138318794,0.9740368139087928,0.0
E4,B,validation,persistence,lstm,7,S1,42,3,248,0.3029838709677419,0.5058671889965051,-0.0237903225806451,0.8120772026011669,0.9029249233668728,0.0
E4,B,validation,persistence,lstm,7,S1,42,5,248,0.4220564516129032,0.6574888077055491,-0.05375,0.7008523697243263,0.8371709420862626,0.0
E4,B,validation,persistence,lstm,7,S1,42,7,248,0.5185887096774194,0.7929103699906501,-0.0788306451612903,0.5868190167967169,0.7690845878458511,0.0
E4,B,validation,persistence,lstm,7,S1,42,14,248,0.7951612903225806,1.1535614557786094,-0.1523387096774193,0.2621769665025574,0.5579556510350769,0.0
E4,B,validation,lstm,lstm,7,S1,42,1,248,0.1611904287434392,0.2595921438129905,0.0603138809050281,0.9488245844140716,0.915251871849579,-0.2957933980023643
E4,B,validation,lstm,lstm,7,S1,42,3,248,0.334793908201879,0.5089771198100526,0.0979608327631025,0.8097595059488419,0.8450847821346054,-0.1049892099290126
E4,B,validation,lstm,lstm,7,S1,42,5,248,0.4538103167328141,0.6390546486343707,0.0931969034719849,0.7173917505319976,0.7773309072644978,-0.0752360614286606
