date,actual,predicted,error,error_percent
2025-11-01,5.24,5.4384036,-0.19840384,-3.7863328
2025-11-02,5.12,6.399395,-1.2793951,-24.988186
2025-11-03,4.98,6.6230607,-1.6430607,-32.993187
2025-11-04,4.93,6.559573,-1.6295733,-33.054226
2025-11-05,4.83,6.407742,-1.5777421,-32.665466
2025-11-06,4.95,6.3898377,-1.4398379,-29.087635
2025-11-07,5.22,6.6317515,-1.4117517,-27.045053
2025-11-08,5.22,6.6744785,-1.4544787,-27.86358
2025-11-09,4.98,6.485929,-1.505929,-30.239538
2025-11-10,4.96,6.358704,-1.398704,-28.199678
2025-11-11,5.13,6.4729548,-1.3429546,-26.178452
