date,actual,predicted,error,error_percent
2025-06-27,4.53,4.520780974025975,0.009219025974025463,0.20351050715287997
2025-06-28,4.71,4.619511893939394,0.0904881060606062,1.9211912114778387
2025-06-29,4.86,4.721611507936508,0.13838849206349213,2.8474998366973687
2025-06-30,4.98,4.846583838383839,0.13341616161616177,2.679039389882766
2025-07-01,5.08,4.918657370129871,0.16134262987012882,3.176036021065528
2025-07-02,5.2,5.0200371717171715,0.17996282828282872,3.460823620823629
2025-07-03,5.28,5.17039444805195,0.1096055519480501,2.0758627262888276
2025-07-04,5.28,5.182812781385283,0.09718721861471735,1.8406670192181316
2025-07-05,5.36,5.316618174603174,0.04338182539682656,0.8093624141198984
2025-07-06,5.45,5.411606309523808,0.0383936904761919,0.704471384884255
2025-07-07,5.55,5.509737942612942,0.040262057387058015,0.7254424754424867
2025-07-08,5.67,5.704832023809526,-0.03483202380952566,-0.6143214075754084
2025-07-09,5.78,5.786069484126986,-0.006069484126985714,-0.1050083758994068
2025-07-10,5.9,5.967559761904763,-0.06755976190476254,-1.1450807102502125
2025-07-11,6.0,6.005635212842714,-0.005635212842713955,-0.09392021404523257
2025-07-12,6.12,6.069280054112555,0.05071994588744477,0.8287572857425617
2025-07-13,6.24,6.373157142857143,-0.13315714285714275,-2.1339285714285694
2025-07-14,6.4,6.475874761904763,-0.07587476190476306,-1.1855431547619228
2025-07-15,6.52,6.697207341269843,-0.1772073412698436,-2.7179040072061906
2025-07-16,6.72,6.758123214285712,-0.038123214285712415,-0.5673097363945301
2025-07-17,6.83,6.817626706349204,0.012373293650796313,0.1811609612122447
2025-07-18,6.97,6.944526269841268,0.025473730158731556,0.36547675980963495
2025-07-19,7.09,7.053029523809522,0.03697047619047744,0.5214453623480598
2025-07-20,7.18,7.034977258297258,0.14502274170274188,2.01981534404933
2025-07-21,7.22,7.347482936507934,-0.12748293650793396,-1.7656916413841268
2025-07-22,7.33,7.619424841269836,-0.28942484126983636,-3.948497152385216
2025-07-23,7.52,7.708743492063498,-0.18874349206349805,-2.5098868625465167
2025-07-24,7.7,7.854972817460318,-0.154972817460318,-2.0126339929911428
2025-07-25,7.81,7.8889566269841245,-0.07895662698412487,-1.010968335264083
2025-07-26,7.91,7.962924999999996,-0.05292499999999567,-0.6690897597976696
2025-07-27,8.04,8.047527738095233,-0.0075277380952343265,-0.0936285832740588
2025-07-28,8.2,8.306684126984132,-0.10668412698413299,-1.3010259388308902
2025-07-29,8.34,8.437133928571429,-0.097133928571429,-1.1646754025351198
2025-07-30,8.47,8.567897777777777,-0.09789777777777608,-1.155817919454263
2025-07-31,8.56,8.640805158730155,-0.08080515873015415,-0.9439854991840437
2025-08-01,8.66,8.642176111111109,0.017823888888891304,0.20581857839366402
2025-08-02,8.7,8.684615515873013,0.015384484126986564,0.17683315088490306
2025-08-03,8.69,8.742044880952378,-0.052044880952378136,-0.5989054194750073
